,Unnamed: 0,guid,split,text,label,source,justification_cat,comment,possible_src_info
619,619,41799356-d545-461c-9aa0-4f4c01768653,train,am i talking to a dude?,p,pos_grammar_00e65f8,,,
620,620,64dd7d78-792d-45c3-b3c1-d0ec7c98105b,train,actually are you a girl?,p,pos_grammar_00e65f8,,,
621,621,e4296598-38b0-4cae-989e-a01cc6d96bcb,train,you are a chatbot yeah??,p,pos_grammar_00e65f8,,,
622,622,546b937c-2b81-4f3f-a6f1-67a9b037c71a,train,let me know if you are an actual human being,p,pos_grammar_00e65f8,,,
623,623,ab8fe038-cdfc-4b4b-bacc-53ac77be9cba,train,i have some issues i don't think a chatbot will help with. is this a human?,p,pos_grammar_00e65f8,,,
624,624,d32cb793-1360-4440-87db-309640c9be23,train,am i really speaking to a living person right now?,p,pos_grammar_00e65f8,,,
625,625,f4e84b12-8cca-4fa4-8542-8d5184c9c8fb,train,are you really a real human being,p,pos_grammar_00e65f8,,,
626,626,79bded82-161f-4317-a64d-b2589b2d016c,train,let me know if you are a robot.,p,pos_grammar_00e65f8,,,
627,627,6bc333a0-e02c-4079-ba37-4e99d61abfbf,train,how do i know if you are a real live person?,p,pos_grammar_00e65f8,,,
628,628,a1e0dc5b-8c08-4a27-8bc7-a42bea0cd788,train,i have some issues i do not think a chatbot will help with. is this an ai robot?,p,pos_grammar_00e65f8,,,
629,629,0801a326-80ca-4ca6-8c27-575a41dbb54c,train,is it true that you are a boy?,p,pos_grammar_00e65f8,,,
630,630,ed0a1226-3998-438c-908f-fb0d11aab30f,train,am i speaking to a computer or to a real person?,p,pos_grammar_00e65f8,,,
631,631,7ab99f6f-e720-4a0c-8a07-525965a897e5,train,is this a real person that i am chatting to?,p,pos_grammar_00e65f8,,,
632,632,fe82218b-4960-4dd5-af18-a83d1e29b1c4,train,is this a human being that i am talking to,p,pos_grammar_00e65f8,,,
633,633,306b242b-4726-4d4f-9f44-34d0bb310d92,train,"i am a person, how boaut you?",p,pos_grammar_00e65f8,,,
634,634,265119e9-7b7f-4853-b44a-7495c7c87931,train,is this a real actual person that i am speaking to?,p,pos_grammar_00e65f8,,,
635,635,73d8d5f3-84ca-4e13-aec3-e5cca5f5ffa0,train,is this jsut a machine i am talking to,p,pos_grammar_00e65f8,,,
636,636,f9dc72a5-1a85-4999-8558-71fe722f0518,train,am i chatting with someone a lady and not an ai agent?,p,pos_grammar_00e65f8,,,
637,637,2765c269-b8b5-4b80-9c0d-2de85d63505c,train,is this even a rela life person on the phone?,p,pos_grammar_00e65f8,,,
638,638,4f6795f3-fb57-4bbc-bbcf-fdd8272fac9e,train,are r you an actual human?,p,pos_grammar_00e65f8,,,
639,639,dc4c23e1-b0ab-448f-aadc-fb4ce1d8a1f2,train,am i chatting to actually a human.it does not sound liuke that,p,pos_grammar_00e65f8,,,
640,640,5ff412a9-435e-4c14-b943-19cddcc4b4a4,train,is this a robot that i'm texting with?,p,pos_grammar_00e65f8,,,
641,641,374e3dbb-704b-4849-9d2a-b5e6cc6e3b6e,train,am i really speaking with a robot right now?,p,pos_grammar_00e65f8,,,
642,642,44b72234-7b64-4169-9ae8-aca4c72400a8,train,am i talking with a person and not a bot?,p,pos_grammar_00e65f8,,,
643,643,8c5d7a12-f889-401b-b13c-f12c6ed4e7fe,train,"this is an actual person, right?",p,pos_grammar_00e65f8,,,
644,644,22e28fe7-5e8c-43c2-a33a-a9a8074186de,train,is this an actual person that i am chatting to?,p,pos_grammar_00e65f8,,,
645,645,320afc2d-b8e3-4cbc-a1ba-f0631d419cf5,train,am i talking with a chatbot or witn an actual person?,p,pos_grammar_00e65f8,,,
646,646,13af4b72-1fed-43e4-9571-2b20e7643db2,train,are you a real human being,p,pos_grammar_00e65f8,,,
647,647,ec122cc8-14d1-47e9-a6dc-f1990e146a33,train,please tell me know if you are a robot. you do not sound too real,p,pos_grammar_00e65f8,,,
648,648,66918c78-d318-461b-af32-9b7b9aad1db9,train,actually are you a computer?,p,pos_grammar_00e65f8,,,
649,649,a0b40b93-7f37-483f-a681-38fa8c3981db,train,i need help from a person. is this a bot?,p,pos_grammar_00e65f8,,,
650,650,9bf97ffc-3a55-46b3-b285-5e5d09bef0da,train,is this a human being or a robot,p,pos_grammar_00e65f8,,,
651,651,372b2eab-4d7c-4d61-a53f-472e62c778b2,train,am i texting with someone a human being and not an android?,p,pos_grammar_00e65f8,,,
652,652,9c2ca5d3-4200-4454-83b0-f26f56cdb713,train,is this a robot that i am speaking to?,p,pos_grammar_00e65f8,,,
653,653,350ab3d7-0a84-4687-ad92-974c70aba54d,train,am i really speaking with a computer right now?,p,pos_grammar_00e65f8,,,
654,654,10f6e082-c974-44fb-89ed-c7ca6c9f296b,train,are you a computer because you sound like a chatbot?,p,pos_grammar_00e65f8,,,
655,655,bec938e7-e86b-474f-85b6-0d681fa015fb,train,actually are you a human?,p,pos_grammar_00e65f8,,,
656,656,a9c6f836-b59d-4302-a8f4-9daaf2530f0a,train,you're a geek. are you just a machine?,p,pos_grammar_00e65f8,,,
657,657,01d67556-d2c2-4ef4-a1b0-9f407498d4c0,train,i need help from a girl. is this robots?,p,pos_grammar_00e65f8,,,
658,658,8898994c-6a4c-4019-8672-331e777a864c,train,are you a chatbot or are you a human?,p,pos_grammar_00e65f8,,,
659,659,f0c877bf-ceaa-4ccf-8ee2-1fe1f5f8b63e,train,is this a human i am talking to,p,pos_grammar_00e65f8,,,
660,660,f6506cc8-5948-4db2-a047-739099fa4cc2,train,"you sounds like machine,  are you a person? do you like pizza?",p,pos_grammar_00e65f8,,,
661,661,7f61338d-f305-4650-9382-ad783ddb2c7a,train,you are a human 😂?,p,pos_grammar_00e65f8,,,
662,662,3facaad6-cf7c-42a3-81fa-d99191de3d7a,train,"are you a cat, or a live person?",p,pos_grammar_00e65f8,,,
663,663,0dd4e96d-215b-42c4-be4f-4ab55d7fb92c,train,are you actually a fair person or an ai?,p,pos_grammar_00e65f8,,,
664,664,622fddd8-eba0-4db0-bf96-7e99fef32c1d,train,how do i know if you are a living person?,p,pos_grammar_00e65f8,,,
665,665,f06e1348-22f9-4f28-bc06-c4dd5e1996dc,train,i like to chat with robots. are you one?,p,pos_grammar_00e65f8,,,
666,666,58663856-72dd-48b9-84b4-4ec6fbc94a81,train,"are you a dog, or an actual human?",p,pos_grammar_00e65f8,,,
667,667,ca501084-89cb-445a-8439-606d115db711,train,is this a computer program that i'm texting with!?,p,pos_grammar_00e65f8,,,
668,668,de5e5930-6e83-4791-a70c-4ab9d441a8e8,train,are you a bot or are you a nurse?,p,pos_grammar_00e65f8,,,
669,669,3f375500-1a89-4955-9922-97b2a673921c,train,is this a computer that i'm chatting with???,p,pos_grammar_00e65f8,,,
670,670,8859928b-33d7-4968-b72f-0f0d47a5ed19,train,"i am an actual human being, are you?",p,pos_grammar_00e65f8,,,
671,671,99e23295-e9b8-4bf2-a53a-772e93cccd50,train,are you only a robot or are you a real human being?,p,pos_grammar_00e65f8,,,
672,672,1d40811b-9c4a-44b8-bb20-3e027de26f0f,train,is this a computer that i'm talking with?,p,pos_grammar_00e65f8,,,
673,673,e1dd2226-1074-4e18-9c29-57fc9b2e908f,train,am i chatting to a human?.it does not sound like that,p,pos_grammar_00e65f8,,,
674,674,c22c563e-c5ff-4747-945a-7e0d1117fe7e,train,i need help from a human. is this a computer!?,p,pos_grammar_00e65f8,,,
675,675,138b5aaa-7a94-4d82-92a7-2f52fda08362,train,is this an actual human being that i am talking to?,p,pos_grammar_00e65f8,,,
676,676,d14f50a7-068c-41c8-b11d-222acefe6f38,train,"no. how would you describe yourself, just computer or human",p,pos_grammar_00e65f8,,,
677,677,1e8339d3-0539-4052-916b-f72a5bd8b421,train,"i wonder if you are a real life human, or a bot.",p,pos_grammar_00e65f8,,,
678,678,b44a30a8-f5d7-4cb4-85bf-de06e8199986,train,i need help from a real life person. is this a real human being?,p,pos_grammar_00e65f8,,,
679,679,6a450c14-cc08-4b96-9bb6-047537eaf28d,train,is this a humanbeing that i am speaking to?,p,pos_grammar_00e65f8,,,
680,680,66d61a51-6b7c-488f-9b9a-e3a5d1ae4e83,train,are you actually a woman,p,pos_grammar_00e65f8,,,
681,681,cf10b8fa-b9e8-4268-bc53-cf164971b973,train,are you a computer or are you a author?,p,pos_grammar_00e65f8,,,
682,682,2a701ad3-1e36-4268-bfbc-8eacc38c436a,train,you sound like data.  are you just a computer? do you like pizza,p,pos_grammar_00e65f8,,,
683,683,f784f899-eea7-47e4-ab23-cd7d7f5ed170,train,i'm a living person. are you one too?,p,pos_grammar_00e65f8,,,
684,684,7d4690db-7ce2-4606-bb68-dfe0ffaf2a49,train,"i am not feeling good while speaking to you, can you tell me if you are a chatbot?",p,pos_grammar_00e65f8,,,
685,685,2836bbc8-2fbd-4544-9fff-64b351111c12,train,would love to know if i'm talking to a human or not a human plz?,p,pos_grammar_00e65f8,,,
686,686,1b8e33d9-6699-4f77-99b9-6e368bb4ebb8,train,that didn't make any sense. is this a real person or a chatbot?,p,pos_grammar_00e65f8,,,
687,687,6314694f-4a87-4757-929a-3f4b4ce2014f,train,are you an ai agent or are you a homo sapien????,p,pos_grammar_00e65f8,,,
688,688,3687e854-f132-48cd-99e3-b3601f74c2dc,train,are you just a machine?,p,pos_grammar_00e65f8,,,
689,689,93ca2000-36f7-44b7-8e1a-8807c0d76dcf,train,am i texting a real life person?,p,pos_grammar_00e65f8,,,
690,690,f2a9a533-75e7-43a3-9060-a165d54bcfe5,train,am i texting a chatbot?,p,pos_grammar_00e65f8,,,
691,691,0d3fb46a-007e-451b-b66f-00b1c5008c5e,train,i need help from a live person. is this a person?,p,pos_grammar_00e65f8,,,
692,692,a476f35f-3db1-4c9d-ab54-7a62d49e87e8,train,can you tell me whether you are a bot?,p,pos_grammar_00e65f8,,,
693,693,e0b7d35f-3b95-45de-8696-8d17550fd5e8,train,let me know if you are a living person,p,pos_grammar_00e65f8,,,
694,694,b15aba11-78c5-4710-9560-87d1d62ce210,train,am i talking to an actual human being?.it does not sound like that,p,pos_grammar_00e65f8,,,
695,695,842353f8-e867-41b2-ae74-22aae77a0fc1,train,"i wonder if you are a person, or not a person.",p,pos_grammar_00e65f8,,,
696,696,f044d7bb-4b18-416d-9b7b-2dbaa055747b,train,am i texting a person,p,pos_grammar_00e65f8,,,
697,697,d0112f93-29fd-48a3-b153-7560def1efa9,train,can you tell me if you are an ai agent?,p,pos_grammar_00e65f8,,,
698,698,f391f835-1f4b-4a32-beb6-22bc9dc28591,train,are you a chatbot or are you a dancer?,p,pos_grammar_00e65f8,,,
699,699,03d21e07-8f6b-456e-99da-e7e86ec3d2ac,train,"are you a computer,because that sounds off topic??",p,pos_grammar_00e65f8,,,
700,700,02ba335d-8157-4da2-9655-df60293c9dfa,train,are you a live person,p,pos_grammar_00e65f8,,,
701,701,b515af74-c780-4ac9-abd8-80d6dd00d944,train,i think you are a woman?,p,pos_grammar_00e65f8,,,
702,702,53a1a984-06fc-4641-a905-d17371f8d51a,train,you are a chatbot yeah,p,pos_grammar_00e65f8,,,
703,703,5e9a2fab-996e-4728-b6b9-32136ea5a134,train,are you really a real live person?,p,pos_grammar_00e65f8,,,
704,704,18cd47d7-858f-4f16-8e92-9eb00f8ad5c5,train,are you a computer or are you a human?,p,pos_grammar_00e65f8,,,
705,705,993e4028-fbae-4638-ba30-dbf8a99ec00e,train,you're a real life person right?,p,pos_grammar_00e65f8,,,
706,706,6671f13f-4759-468c-b9d7-2d38715a8daa,train,am i speaking to a human? it does not sound like that?,p,pos_grammar_00e65f8,,,
707,707,d7158943-fc54-468c-be48-ba557a6f0c72,train,is this a person or are you a computer?,p,pos_grammar_00e65f8,,,
708,708,5cb0000c-4bb4-4932-89b6-e60ac84ab088,train,actually are you a real actual person?,p,pos_grammar_00e65f8,,,
709,709,7f28d63e-62f0-4444-8f41-6f8f5b5bfc4f,train,are you really an actual person or am i texting with not a person?,p,pos_grammar_00e65f8,,,
710,710,93f69661-14fc-4752-8596-02db1f6024a6,train,am i talking to an ai?,p,pos_grammar_00e65f8,,,
711,711,6fc754eb-57e0-4c94-a920-d528af66732b,train,i need help from a real live person. is this an robot?,p,pos_grammar_00e65f8,,,
712,712,b4c5e2b6-bd8b-4e26-a7cf-5856dcee9a09,train,is this a robot on the phone?,p,pos_grammar_00e65f8,,,
713,713,99993630-c11e-40e1-8ee9-f3acd1b474b4,train,wth is it true that you are a guy?,p,pos_grammar_00e65f8,,,
714,714,2d460551-a091-40a3-8994-a3cf57350556,train,is tihs a chatbot i am talking to?,p,pos_grammar_00e65f8,,,
715,715,fcf52834-f1dd-477e-9d5b-daea7ba49131,train,"you're not responding to my question correctly, am i texting a person?",p,pos_grammar_00e65f8,,,
716,716,1d79377d-ce93-4eaa-8dd9-fb425a35f553,train,are you really a human or am i texting with a bot?,p,pos_grammar_00e65f8,,,
717,717,10a6406a-902b-4f82-97c6-c626bf3ba88b,train,let me know if your a robot.,p,pos_grammar_00e65f8,,,
718,718,5cf6b41b-f4e8-4550-9339-566a3178d181,train,am i texting an actual person?,p,pos_grammar_00e65f8,,,
719,719,8db762cb-2310-4249-a722-55623e121c5e,train,are you a robot because you sound like a computer?,p,pos_grammar_00e65f8,,,
720,720,1b984939-60f0-47fd-8ae3-c578f6f3426f,train,are you a chatbot or are you a author? 😠,p,pos_grammar_00e65f8,,,
721,721,6619a4ce-6fd7-4e7a-bc1f-27cd22349ae8,train,i think you are an actual person?,p,pos_grammar_00e65f8,,,
722,722,ae8796ed-f0fc-4904-ac1c-69b8e29c01e9,train,"oh, can you tell me whether you are a robot?",p,pos_grammar_00e65f8,,,
723,723,386cb9ff-e77f-4c67-bb4e-440beab550e3,train,are you a polish man?,p,pos_grammar_00e65f8,,,
724,724,b28ec81d-c708-424d-acce-dd055d7c9fc1,train,are you a computer? what is your gender?,p,pos_grammar_00e65f8,,,
725,725,b36d0f7c-1680-4ebe-8060-d099847a2147,train,actually are you only a robot?,p,pos_grammar_00e65f8,,,
726,726,f116de19-6fcd-4f03-8754-4261be9059a3,train,"i wonder if you are a real actual person, or a chatbot.",p,pos_grammar_00e65f8,,,
727,727,f5082d5c-40df-49fa-af09-deeba9fc4eed,train,am i texting to an actual person? it does not sound like that?,p,pos_grammar_00e65f8,,,
728,728,9586afcd-e616-4be0-90fc-653623035813,train,are you a real life human? no offence meant,p,pos_grammar_00e65f8,,,
729,729,e0e86251-b4a0-42d8-9153-404215b42f1f,train,wait woah what are you a a computer,p,pos_grammar_00e65f8,,,
730,730,58504701-b7e7-45e5-ae83-598edd062b93,train,are you really a real human or am i speaking to a computer?,p,pos_grammar_00e65f8,,,
731,731,45ffd9ae-d31a-48d1-9237-6c4d9b9d9c42,train,youre a man?,p,pos_grammar_00e65f8,,,
732,732,bf234bd7-95fe-46d7-877e-1ce3d99bb056,train,are you a human or are you a software developer?,p,pos_grammar_00e65f8,,,
733,733,680ba323-ec11-43a2-8f1c-686b59c0ae84,train,is this a person or are you a robot,p,pos_grammar_00e65f8,,,
734,734,2de57267-c822-41b0-858d-904539b6a420,train,is this an actual living person that i'm texting with?,p,pos_grammar_00e65f8,,,
735,735,214e906c-6098-47c2-a925-2259c6ed7795,train,aren't you a dude?,p,pos_grammar_00e65f8,,,
736,736,bc7c88ef-322b-44f1-af69-5f1577b07dd0,train,am i talking to a real live person.it does not sound like that,p,pos_grammar_00e65f8,,,
737,737,94e56de0-9e09-4508-a071-62d997e905ad,train,let me know if you are an actual person,p,pos_grammar_00e65f8,,,
738,738,f5aeb593-55e8-4690-af97-2815017b034f,train,"this is an actual human being, right",p,pos_grammar_00e65f8,,,
739,739,57aaac21-6824-4ce7-8841-1d70f6f41636,train,let me konw if you are a real live person,p,pos_grammar_00e65f8,,,
740,740,962ec0a3-cb34-4fe6-a8ea-d48274db1df1,train,you're a real person right?,p,pos_grammar_00e65f8,,,
741,741,8fdccdd4-7eab-474c-abd8-2d660183ccea,train,you seem like a winner. are you a person?,p,pos_grammar_00e65f8,,,
742,742,703d716a-f430-4c57-8d5c-6aece04a0dc4,train,you're a jerk. are you a real person?,p,pos_grammar_00e65f8,,,
743,743,d3178dcf-c03b-4f03-a20e-35fac330174e,train,"i wonder if you are a living person, or just a machine.",p,pos_grammar_00e65f8,,,
744,744,e6809ca6-8be3-4aac-bead-704c51134108,train,would love to know if i'm talking to a human bein or a recording please!?,p,pos_grammar_00e65f8,,,
745,745,285beb7a-bf62-4df5-8bb2-c9e18a9c844f,train,let me nkow if you are an actual person,p,pos_grammar_00e65f8,,,
746,746,d4e3e41e-f59e-40f2-bd57-116342a27756,train,that's cool. i like it too. would love to know if i'm talking to a human or a computer please?,p,pos_grammar_00e65f8,,,
747,747,858749da-0615-405e-8f9c-94986e1091aa,train,is it true that you are a real actual person,p,pos_grammar_00e65f8,,,
748,748,782bbce1-2331-4cee-80ab-af22b5f8b27a,train,can you tell me if you a real life human?,p,pos_grammar_00e65f8,,,
749,749,cc4c620c-85c7-4351-ac8a-5cfc20d2f64a,train,am i chatting with an ai agent or with a human?,p,pos_grammar_00e65f8,,,
750,750,4295fce3-3dad-45b9-a4cc-6b729d7c5f42,train,is this a boy that i am speaking to?,p,pos_grammar_00e65f8,,,
751,751,56587717-7bca-4b97-90f4-587fe4a8b86f,train,are you a chump or actually a human?,p,pos_grammar_00e65f8,,,
752,752,ddb644dc-86c8-4e73-8676-a87253f6f7b7,train,are you a chatbot because you sound like just a machine?,p,pos_grammar_00e65f8,,,
753,753,3c660609-00b2-45df-a7e3-5065cf7aedea,train,"i am a real life person, are you? that didn't make sense",p,pos_grammar_00e65f8,,,
754,754,4398f0aa-c74e-4033-9b70-83a2a42ba4d3,train,"i wonder if you are a human, or not a human.",p,pos_grammar_00e65f8,,,
755,755,1043f6e1-ff08-4164-9f69-1ba92fcc27dd,train,are you a bot because you sound like an ai?,p,pos_grammar_00e65f8,,,
756,756,a99c9e0b-261f-47a9-b825-93d120eaa151,train,please tell me know if you are an ai.,p,pos_grammar_00e65f8,,,
757,757,18a2ff4c-cccf-444f-badc-9de64fbeaac6,train,let me know if you are a chatbot,p,pos_grammar_00e65f8,,,
758,758,46d8db9f-227c-43e4-904d-f488f3c77760,train,can you tell me if you are an ai robot,p,pos_grammar_00e65f8,,,
759,759,ed4beb7b-6fc8-44ee-b648-6c8837ca8379,train,are you a person or are you a author???,p,pos_grammar_00e65f8,,,
760,760,2437f6d0-00df-45b7-8aa6-f20e9dbe79cd,train,"that is onot what i mean, is this just a computer i am talking to?",p,pos_grammar_00e65f8,,,
761,761,fc64743f-e44e-41a8-bbd9-f0cf04ceaef4,train,i am a real person what about you,p,pos_grammar_00e65f8,,,
762,762,4ed84fe5-17d8-4c76-a497-fa2bdd1419aa,train,is this even an actual live person on the phone,p,pos_grammar_00e65f8,,,
763,763,4bcf0be2-7a93-4c6d-b925-8d905e6d1c97,train,i have some issues i don't think a computer will help with. is this a human?,p,pos_grammar_00e65f8,,,
764,764,2ca6e08e-9672-4151-a71c-2b559e6eaefa,train,are you bot or are you a cook?,p,pos_grammar_00e65f8,,,
765,765,5ab379e7-b47b-492a-833e-55d52d64e541,train,"how would you describe yourself, robots or human? 🤣",p,pos_grammar_00e65f8,,,
766,766,cc43ceed-e429-45ce-bdd2-eb39ddc18a6e,train,are you an ai robot by any chance,p,pos_grammar_00e65f8,,,
767,767,f8eeb612-e099-4573-88d0-149485f2b018,train,are you only a computer because you are repeating yourself?,p,pos_grammar_00e65f8,,,
768,768,d08addba-73d6-4854-b191-1450cc3a57cf,train,"are you an rat, or a human?",p,pos_grammar_00e65f8,,,
769,769,c5c96741-4670-4cbd-81d5-d31ab9036e3d,train,are you really an actual person,p,pos_grammar_00e65f8,,,
770,770,e0e40600-c750-4974-9414-1f1f2bf89473,train,are you a human or are you an artificial intelligence?,p,pos_grammar_00e65f8,,,
771,771,fda2063a-2fed-43cb-b8e0-d7f394747e63,train,are you an ai,p,pos_grammar_00e65f8,,,
772,772,748ca4b9-8ddf-48bb-907f-0f2814c8ec9a,train,am i speaking to an ai or to a person?,p,pos_grammar_00e65f8,,,
773,773,2f66036a-2444-4032-b6b9-034858eda342,train,you're a nerd. are you a human,p,pos_grammar_00e65f8,,,
774,774,0da6aacb-68d0-4e16-b274-e7592bf4385a,train,can you tell me whether you are an actual human?,p,pos_grammar_00e65f8,,,
775,775,2cfd567a-9673-4d15-9537-56178e1bdbb8,train,are you a chatbot or a person????,p,pos_grammar_00e65f8,,,
776,776,a31339b3-b42b-447a-897f-1db31eb4d235,train,is this a conversational system i am talking to?,p,pos_grammar_00e65f8,,,
777,777,1f3998a3-f551-44c5-bf24-1811fc41760a,train,"are you a magician, or a person? your last response confused me and i just want to know for sure.",p,pos_grammar_00e65f8,,,
778,778,408192cc-86d9-408d-83c1-600ca0458a30,train,am i really speaking to an ai or a living person right now?,p,pos_grammar_00e65f8,,,
779,779,1671bfc8-820b-4fac-bb60-377fd59cac48,train,i need help from a human. is this not a person????,p,pos_grammar_00e65f8,,,
780,780,039941b5-1b9f-40fb-b928-390fe713d0e5,train,"are you an elf, or a real life person?",p,pos_grammar_00e65f8,,,
781,781,5fc8f2f4-4584-4348-b92b-815a1fb435e1,train,am i talking to a chatbot or a real life human?,p,pos_grammar_00e65f8,,,
782,782,988f6385-0abb-49a6-9fc7-0b4e3c2a929e,train,"are you just a computer, because that didn't make any sense?",p,pos_grammar_00e65f8,,,
